Molecule Name,SMILES,Caco-2 Permeability Efflux
E-0015101,Cc1nccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc12,1.05
E-0015102,Cc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ccncc12,1.08
E-0015103,CN1CC(COc2ccc(-c3ccc4ccncc4c3)cc2)C1,1.06
E-0015104,CN1CCC(COc2ccc(-c3ccc4ccncc4c3)cc2)CC1,1.75
E-0015105,CN1CCC(Oc2ccc(-c3ccc4ccncc4c3)cc2)CC1,2.08
E-0015106,c1cc2ccc(-c3ccc(OC4CCNCC4)cc3)cc2cn1,1.98
E-0015107,c1cc2ccc(-c3ccc(O[C@H]4CCNC4)cc3)cc2cn1,1.15
E-0015108,c1cc2ccc(-c3ccc(O[C@@H]4CCNC4)cc3)cc2cn1,1.78
E-0015109,CN1CC[C@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,1.2
E-0015110,CN1CC[C@@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,1.82
E-0015111,Cn1ncc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc21,1.38
E-0015123,FC(F)(F)c1ccnc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,0.77
E-0015124,Cc1ccnc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,0.76
E-0015125,Fc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,0.7
E-0015127,Cc1ccc(F)c2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,4.59
E-0015132,COc1cccnc1-c1cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]n1,0.92
E-0015137,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccc(-c5ccccn5)nc24)C3)c1,2.11
E-0015138,O=C(c1n[nH]c2cc(Cl)ccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,1.53
E-0015139,O=C(c1n[nH]c2cccc(Cl)c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,1.84
E-0015141,Cc1cc(-c2cccc(OC3CNC3)c2)cc2cnccc12,1.93
E-0015142,Cc1cc(-c2cccc(C(=O)NC[C@H](C)O)c2)cc2cnccc12,1.82
E-0015143,Cc1cc(-c2cccc(C(=O)NC[C@H](C)O)c2)c2ccncc2c1,2.7
E-0015144,C[C@@H](CN(C)C)NC(=O)c1nccc2ccc(-c3cccc(OCCCN4CCN(C)CC4)c3)cc12,6.96
E-0015145,C[C@H](CN(C)C)NC(=O)c1nccc2ccc(-c3cccc(OCCCN4CCN(C)CC4)c3)cc12,1.27
E-0015146,CNCCOc1ccc(-c2cc(C)c3ccncc3c2)cc1,1.49
E-0015147,Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2ncccc12,1.15
E-0015148,NC(=O)Cn1cc(Nc2cccc(-c3cccnc3)n2)ccc1=O,44.95
E-0015149,Clc1c(-c2ccc(OCCN3CCCCC3)cn2)ccc2ccncc12,1.18
E-0015150,CCc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,1.62
E-0015151,Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C1CC1,2.79
E-0015152,CCc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,1.29
E-0015153,CC(C)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,1.92
E-0015154,Cc1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,1.78
E-0015155,Clc1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,1.3
E-0015156,Cc1c(N)c(-c2ccc(O[C@@H](C)CN3CCCCC3)cc2)cc2cnccc12,0.8
E-0015157,Cc1c(N)c(-c2ccc(O[C@H](C)CN3CCCCC3)cc2)cc2cnccc12,1.98
E-0015158,CN1CC(Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,0.77
E-0015159,Clc1cncc(O[C@@H]2C[C@H]3CC[C@@H]2CN3Cc2n[nH]c3cccnc23)c1,4.96
E-0015160,Clc1cncc(O[C@H]2C[C@@H]3CC[C@H]2CN3Cc2n[nH]c3cccnc23)c1,5.47
E-0015167,COc1ccc(-c2cc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]n2)nc1,2.09
E-0015168,O=C(c1n[nH]c2cccnc12)N1C[C@@H]2CC[C@H]1C[C@@H]2Oc1cncc(Cl)c1,16.14
E-0015169,Clc1cncc(Oc2ccnc(Nc3n[nH]c4cccnc34)c2)c1,1.23
E-0015170,O=C(c1n[nH]c2cccnc12)N1C[C@H]2C[C@@H](C1)[C@H]2Oc1cncc(Cl)c1,6.11
E-0015172,O=C(c1n[nH]c2cccnc12)N1C[C@@H]2C[C@H]1C[C@@H]2Oc1cncc(Cl)c1,5.53
E-0015175,Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,2.92
E-0015189,COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5cc(-c6ccnc(C)c6)ccc45)CC3)cc2)C1,2.8
E-0015195,COc1cc(-c2ccc3c(C(=O)N4CCN(c5ccc(CN6CC(OC)C6)cc5)CC4)cn(C)c3c2)ccn1,1.84
E-0015203,Cn1ccc2c([nH]c3c(C#CCC4CNC4)c(F)ccc32)c1=O,1.24
E-0015204,Cn1ccc2c([nH]c3c(C#CC4CNC4)c(F)ccc32)c1=O,3.55
E-0015205,N#Cc1c(F)ccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,1.33
E-0015208,CC(=O)N[C@@H](C)COc1cccc(-c2cc(C)c3ccncc3c2)c1,0.93
E-0015210,CN1CCN(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1=O,0.63
E-0015211,Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc12,1.51
E-0015212,CNc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C,3.07
E-0015213,CSc1c(Cl)cc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,4.67
E-0015216,Oc1ccc(-c2nc3ccn(CCN4CCCCC4)cc-3n2)cc1,13.53
E-0015217,COc1ccc(-c2nc3ccn(CCN4CCCCC4)cc-3n2)cc1,2.08
E-0015218,c1cc2cc(-c3ccc(OCCN4CCCCC4)cc3)[nH]c2cn1,1.68
E-0015219,Nc1cnccc1C#Cc1ccc(OCCN2CCCCC2)cc1,1.27
E-0015221,Cc1c(N)c(-c2cc(F)c(OCCN3CCOCC3)cc2F)cc2cnccc12,1.58
E-0015222,Cn1cc2cc(-c3ccc(OCCN4CCOCC4)cc3)c(N)cc2n1,1.04
E-0015223,Cn1cc2cc(-c3ccc(OCCN4CCCCC4)cc3)c(N)cc2n1,1.17
E-0015226,Clc1cncc(O[C@H]2[C@@H]3CN(Cc4n[nH]c5cccnc45)C[C@@H]32)c1,1.01
E-0015227,Clc1cncc(O[C@@H]2[C@@H]3CN(Cc4n[nH]c5cccnc45)C[C@@H]32)c1,1.03
E-0015228,Clc1cncc(O[C@H]2C[C@H]3C[C@@H]2CN3Cc2n[nH]c3cccnc23)c1,2.4
E-0015229,Clc1cncc(O[C@@H]2C[C@@H]3C[C@H]2CN3Cc2n[nH]c3cccnc23)c1,1.35
E-0015230,O=C(c1n[nH]c2cccnc12)N1CCC2(CCc3ccccc3O2)CC1,1.11
E-0015271,COc1cc(-c2ccc3c(c2)c2ncn(CCCN4CCCCC4)c(=O)c2n3C)ccn1,1.37
E-0015286,COCCNC(=O)c1ccc(-c2cc(C)c3ccncc3c2)cc1,0.85
E-0015287,COCCNC(=O)c1ccc(-c2cc(C)cc3cnccc23)cc1,0.94
E-0015288,CC(=O)N[C@H](C)CCOc1cccc(-c2cc(C)c3ccncc3c2)c1,1.07
E-0015289,c1cnc2ccc(-n3ccc(OCC4CNC4)n3)cc2c1,3.12
E-0015291,COc1cc2cnccc2c(-c2ccc(OCCN3CCCCC3)cc2)c1N,2.52
E-0015292,CSc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1Cl,3.24
E-0015293,CC(C)Oc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,2.68
E-0015294,c1cc(OCCN2CCCCC2)cc(-c2nc3ccncc3[nH]2)c1,19.13
E-0015295,Nc1cnccc1C#Cc1cccc(OCCN2CCCCC2)c1,1.19
E-0015296,c1cc2c(-c3ccc(OCCN4CCCCC4)cc3)c[nH]c2cn1,1.89
E-0015297,Cc1c(N)c(-c2ccc(OCCN3CCC(F)CC3)cc2)cc2cnccc12,1.82
E-0015298,COC1CCN(CCOc2ccc(-c3cc4cnccc4c(C)c3N)cc2)CC1,1.86
E-0015299,Cc1c(N)c(-c2cc(F)c(OCCN3CCCCC3)cc2F)cc2cnccc12,1.55
E-0015300,Cn1ncc2cc(-c3ccc(OCCN4CCOCC4)cc3)c(N)cc21,0.76
E-0015301,Cn1ncc2cc(-c3ccc(OCCN4CCCCC4)cc3)c(N)cc21,0.96
E-0015302,Cc1c(N)c(-c2ccc(OCCN3CCCC(C)(C)C3)cc2)cc2cnccc12,1.17
E-0015303,Cc1c(N)c(-c2ccc(OCCN3CC4(COC4)C3)cc2)cc2cnccc12,2.54
E-0015304,Clc1cc2c(cn1)cnn2-c1ccc(OCCN2CCCCC2)cc1,1.04
E-0015305,Cc1cc2c(cn1)cnn2-c1ccc(OCCN2CCCCC2)cc1,0.93
E-0015306,c1cc2c(cn1)cnn2-c1ccc(OCCN2CCCCC2)cc1,1.22
E-0015307,COCCNC(=O)c1ccc(-c2cc3cnccc3c(C)c2N)cc1,1.75
E-0015308,Cc1c(N)c(-c2ccc(C(=O)NCCN(C)C)cc2)cc2cnccc12,9.74
E-0015309,Cc1c(N)c(-c2ccc(C(=O)N(C)CCN(C)C)cc2)cc2cnccc12,4.99
E-0015310,COCC(=O)Nc1ccc(-c2cc3cnccc3c(C)c2N)cc1,1.01
E-0015315,O=C(c1n[nH]c2cnccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,1.14
E-0015317,O=C(c1n[nH]c2cc(Cl)cnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,1.67
E-0015318,COc1ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,1.06
E-0015319,Cc1ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,0.99
E-0015330,COc1ccc(-c2ccc3c(c2)c2ncn(CCCN4CCCCC4)c(=O)c2n3C)cn1,1.38
E-0015336,COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5cc(Nc6cc(C(F)(F)F)no6)ccc45)CC3)cc2)C1,7.64
E-0015344,C[C@H](c1n[nH]c2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,0.76
E-0015345,C[C@@H](c1n[nH]c2cccnc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,0.8
E-0015352,N#Cc1cccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,2.33
E-0015354,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2nc4ccccc4[nH]2)C3)c1,0.71
E-0015356,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cc4ccccn4n2)C3)c1,1.0
E-0015357,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2c[nH]c4cccnc24)C3)c1,1.2
E-0015366,Cn1c2ccc(OCCN3CCCCC3)cc2c2c(C(N)=O)ncnc21,1.67
E-0015385,CC(=O)NCCOc1ccc(-c2cc(C)c3ccncc3c2)cc1,1.52
E-0015386,Cc1cc(-c2ccc(OCCN3CCNCC3)cc2)c2ccncc2c1,4.15
E-0015387,Nc1c(-c2ccc(OCCN3CCCCC3)cn2)ccc2ccncc12,1.45
E-0015388,Nc1ccc(-c2ccc(OCCN3CCCCC3)cn2)c2ccncc12,1.23
E-0015390,Fc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1Cl,1.72
E-0015391,Cc1c(N)c(-c2ccc(OC[C@H](C)N3CCCCC3)cc2)cc2cnccc12,3.52
E-0015392,Cc1c(N)c(-c2ccc(OC[C@@H](C)N3CCCCC3)cc2)cc2cnccc12,2.34
E-0015393,Cn1c(-c2cccc(OCCN3CCCCC3)c2)nc2cnccc21,1.86
E-0015394,c1cc2nc(-c3ccc(OCCN4CCCCC4)cc3)[nH]c2cn1,5.84
E-0015395,Cn1c(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc21,1.44
E-0015396,Cc1c(N)c(-c2ccc(OCCN3CC4CC4C3)cc2)cc2cnccc12,2.3
E-0015397,Cc1c(N)c(-c2ccc(OCCN3CCOCC3(C)C)cc2)cc2cnccc12,1.69
E-0015399,COCCN(C)C(=O)c1ccc(-c2cc3cnccc3c(C)c2N)cc1,1.25
E-0015400,CNCCN(C)C(=O)c1ccc(-c2cc3cnccc3c(C)c2N)cc1,5.63
E-0015401,Cc1c(N)c(-c2ccc(NC(=O)CN(C)C)cc2)cc2cnccc12,1.69
E-0015402,Cc1c(N)c(-c2ccc(NC(=O)C3CCN(C)CC3)cc2)cc2cnccc12,2.93
E-0015403,CN1CCN(Cc2ccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2F)CC1,2.45
E-0015404,CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(N5CCOCC5)c4)n3)cc2F)CC1,1.15
E-0015405,C#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,2.35
E-0015406,C#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,1.95
E-0015407,COCCNC(=O)c1ccc(-c2ccc3cncn3c2)cc1,0.99
E-0015409,CN1CCC(O[C@@H]2[C@@H]3CC[C@H]2CN(C(=O)c2n[nH]cc2-c2ccc4ncsc4c2)C3)CC1,20.85
E-0015412,Clc1cncc(O[C@@H]2[C@@H]3CCC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,0.52
E-0015421,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4ccncc24)C3)c1,0.6
E-0015425,Cc1cc(F)c2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,0.69
E-0015426,Cc1cc(F)c2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,1.66
E-0015428,COc1cc(C)c2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1,0.6
E-0015430,N#Cc1cccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,2.34
E-0015436,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2cnn4cccnc24)C3)c1,0.7
E-0015441,Cc1cc(-c2ccc(OCCN3CCCCC3)cc2N)cc2cnccc12,1.4
E-0015442,Cc1cc(-c2ccc(OCCNC(C)C)cc2)cc2cnccc12,1.13
E-0015443,CC(=O)NCCOc1ccc(-c2cc(C)cc3cnccc23)cc1,0.99
E-0015444,COc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C,2.09
E-0015445,COc1c(C)cc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,2.11
E-0015446,COc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1Cl,2.07
E-0015447,CC(C)Oc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,3.62
E-0015450,c1cc(OCCN2CCCCC2)cc(-c2cc3ccncc3[nH]2)c1,2.65
E-0015451,Cn1c(-c2ccc(OCCN3CCCCC3)cc2)nc2ccncc21,1.15
E-0015452,Cc1c(N)c(-c2ccc(OCCN3CCC[C@H](F)C3)cc2)cc2cnccc12,1.97
E-0015453,Cc1c(N)c(-c2ccc(OCCN3CCC[C@@H](F)C3)cc2)cc2cnccc12,1.56
E-0015454,Cc1c(N)c(-c2ccc(OCCN3CCOCC3)cc2)cc2cnn(C)c12,0.88
E-0015455,Cc1c(N)c(-c2ccc(OCCN3CCOCC3)cc2)cc2cn(C)nc12,0.74
E-0015456,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnn(C)c12,0.84
E-0015457,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cn(C)nc12,0.79
E-0015458,Cc1c(N)c(-c2ccc(CCCN3CCCCC3)cc2)cc2cnccc12,1.66
E-0015459,Cc1c(N)c(-c2ccc(NC(=O)C3CCNCC3)cc2)cc2cnccc12,0.97
E-0015460,NC(=O)Cc1cccc(Nc2nccc(-c3cncc(F)c3)n2)c1,1.56
E-0015461,NC(=O)Cc1cccc(Nc2nccc(-c3ccc(F)nc3)n2)c1,1.24
E-0015462,NC(=O)Cc1cccc(Nc2nccc(-c3cccnc3F)n2)c1,3.03
E-0015463,Fc1cc(Nc2nccc(-c3ccnnc3)n2)c(F)cc1CN1CCOCC1,2.1
E-0015464,Fc1c(CN2CCOCC2)ccc(Nc2nccc(-c3ccnnc3)n2)c1F,0.53
E-0015465,Cc1c(N)c(-c2ccc(OCCN(C)CC(F)(F)F)cc2)cc2cnccc12,3.98
E-0015466,Cc1c(N)c(-c2ccc(OCCN3CC(F)C3)cc2)cc2cnccc12,3.12
E-0015467,Cc1c(N)c(-c2ccc(OC3CN(C(C)(C)C)C3)cc2)cc2cnccc12,4.66
E-0015468,Cc1c(N)c(-c2ccc(OCCN3CCCCCC3)cc2)cc2cnccc12,6.24
E-0015469,Cc1c(N)c(-c2ccc(OCCN(C)C(C)C)cc2)cc2cnccc12,3.94
E-0015470,Cc1cc(C#N)cc(-c2ccc(OCCN3CCCCC3)cc2)c1N,1.86
E-0015513,Cc1nc(-c2ccc3c(c2)c2ncn(CCCN4CCCCC4)c(=O)c2n3C)c[nH]1,85.33
E-0015514,Cn1c2ccc(-c3ccncn3)cc2c2ncn(CCCN3CCCCC3)c(=O)c21,1.25
E-0015529,CN1CCC[C@@H](Cn2ccc3c([nH]c4nc(C5CC5)ccc43)c2=O)C1,1.19
E-0015537,Cc1cc(-c2ccc(OCCN3CCNCC3)cc2)cc2cnccc12,2.66
E-0015538,Cc1c(F)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,1.84
E-0015539,Cc1c(N(C)C)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,8.32
E-0015540,Cn1c(-c2cccc(OCCN3CCCCC3)c2)nc2ccncc21,1.51
E-0015541,Cc1c(N)c(-c2ccc(OCCN3CCCCC3(C)C)cc2)cc2cnccc12,1.98
E-0015542,Cc1c(N)c(-c2c(F)cc(OCCN3CCCCC3)cc2F)cc2cnccc12,1.9
E-0015543,Fc1cc(Nc2nccc(-c3ccnnc3)n2)c(Cl)cc1CN1CCOCC1,1.18
E-0015544,Fc1cc(Nc2nccc(-c3ccnnc3)n2)cc(F)c1CN1CCOCC1,1.17
E-0015546,Cc1c(N)c(-c2ccc(OC[C@H]3CCCCN3C)cc2)cc2cnccc12,2.55
E-0015547,Cc1c(N)c(-c2ccc(OC[C@@H]3CCCCN3C)cc2)cc2cnccc12,2.92
E-0015548,CC(=O)N1CCN(CCOc2ccc(-c3cc4cnccc4c(C)c3N)cc2)CC1,2.91
E-0015549,Cc1c(N)c(-c2ccc(OCCN3CCCOCC3)cc2)cc2cnccc12,2.68
E-0015550,CCN(CC)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,2.42
E-0015551,Cc1c(N)c(-c2ccc(OCCN(C)C3CCCCC3)cc2)cc2cnccc12,4.81
E-0015552,Cc1c(N)c(-c2ccc(OC[C@H](C)N3CCCC3)cc2)cc2cnccc12,4.25
E-0015553,Cc1c(N)c(-c2ccc(OC[C@@H](C)N3CCCC3)cc2)cc2cnccc12,2.75
E-0015554,Cc1c(N)c(-c2ccc(OC[C@@H](C)N3CCOCC3)cc2)cc2cnccc12,1.77
E-0015555,Cc1c(N)c(-c2ccc(OC[C@H](C)N3CCOCC3)cc2)cc2cnccc12,1.53
E-0015556,CCN(C)CCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,1.56
E-0015557,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cn2)cc2cnccc12,1.51
E-0015558,Cc1cccc(-c2ccc(OCCN3CCCCC3)cc2)c1N,1.0
E-0015559,Cc1cc(C#N)cc(-c2ccc(OCCN3CCCCC3)cc2)c1,1.14
E-0015560,c1cc(-c2ccc3cncn3c2)ccc1OCCN1CC2(COC2)C1,0.81
E-0015571,O=C(c1n[nH]c(=O)c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,1.71
E-0015573,O=C(N[C@H]1CC[C@H](Oc2cncc(Cl)c2)CC1)c1n[nH]c2cccnc12,1.59
E-0015575,CCOc1cc2[nH]c3nn(CCCN4CCCCC4)c(=O)cc3c2cn1,7.64
E-0015595,CC(=O)NCCOc1cnn(-c2ccc3ccncc3c2)c1,1.25
E-0015597,Cc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1N,1.27
E-0015599,Cc1c(N)c(-c2ccc(NC(=O)CCN(C)C)cc2)cc2cnccc12,5.58
E-0015600,NC(=O)Cc1ccc(F)c(Nc2nccc(-c3cccnc3)n2)c1,1.71
E-0015601,CC#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,4.16
E-0015602,Cc1c(N)c(-c2ccc(OC[C@H]3CCCN3C)cc2)cc2cnccc12,2.14
E-0015605,Cc1c(N)c(-c2ccc(O[C@H](C)CN3CCOCC3)cc2)cc2cnccc12,1.17
E-0015606,C(#CC1CC1)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,4.2
E-0015607,N#Cc1cc(C#N)cc(-c2ccc(OCCN3CCCCC3)cc2)c1,1.16
E-0015608,Cc1c(N)c(-c2ccc(O[C@H]3CCN(C(C)C)C3)cc2)cc2cnccc12,3.32
E-0015609,Cc1c(N)c(-c2ccc(O[C@@H]3CCN(C(C)C)C3)cc2)cc2cnccc12,1.96
E-0015610,Cc1c(N)c(-c2ccc(OCCN3CCC[C@@H](C)C3)cc2)cc2cnccc12,1.12
E-0015611,Cc1c(N)c(-c2ccc(OCCN3CCC[C@H](C)C3)cc2)cc2cnccc12,1.63
E-0015612,CCN1CC[C@H](Oc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,2.86
E-0015613,CCN1CC[C@@H](Oc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,1.95
E-0015614,Cc1c(N)c(-c2ccc(OC[C@@H]3COCCN3C)cc2)cc2cnccc12,1.82
E-0015615,Cc1c(N)c(-c2ccc(OC[C@H]3COCCN3C)cc2)cc2cnccc12,1.47
E-0015616,Cc1c(N)c(-c2ccc(CCN3CCC3)cc2)cc2cnccc12,1.62
E-0015617,Fc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,1.66
E-0015618,Fc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,0.76
E-0015619,Fc1cc(-c2ccc(OCCN3CCOCC3)cc2)cn2cncc12,0.71
E-0015637,CC(=O)N1CC(COc2cnn(-c3ccc4ccncc4c3)c2)C1,1.0
E-0015638,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc12,0.9
E-0015639,Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc2c1Br,0.74
E-0015640,COCC(=O)N(C)c1ccc(-c2cc3cnccc3c(C)c2N)cc1,1.35
E-0015641,NC(=O)Cc1cc(Nc2nccc(-c3cccnc3)n2)ccc1F,3.53
E-0015642,NC(=O)Cc1cc(F)cc(Nc2nccc(-c3cccnc3)n2)c1,4.37
E-0015643,Cc1c(N)c(-c2ccc(OCCN3CCN(S(C)(=O)=O)CC3)cc2)cc2cnccc12,2.26
E-0015644,CCN1CCC[C@H]1COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,2.51
E-0015645,CCN1CCC[C@@H]1COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,2.26
E-0015646,Cc1c(N)c(-c2ccc(OCCN3CCCC[C@H]3C)cc2)cc2cnccc12,3.12
E-0015647,Cc1c(N)c(-c2ccc(OCCN3CCCC[C@@H]3C)cc2)cc2cnccc12,3.48
E-0015648,Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)cn3)n2)cc(N2CCOCC2)c1,1.84
E-0015649,Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)nc3)n2)cc(N2CCOCC2)c1,1.86
E-0015650,Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)cc3F)n2)cc(N2CCOCC2)c1,1.67
E-0015651,Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)c(F)c3)n2)cc(N2CCOCC2)c1,1.1
E-0015653,Brc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc12,0.96
E-0015654,N#Cc1cc(-c2ccc(OCCN3CCOCC3)cc2)cc2cnccc12,0.86
E-0015655,N#Cc1cc(-c2ccc(OCCN3CCOCC3)cc2)c2ccncc2c1,0.82
E-0015656,Cc1cc(-n2ccc(OCC3CNC3)n2)cc2cccnc12,2.09
E-0015657,Clc1cc(-n2ccc(OCC3CNC3)n2)cc2cccnc12,3.12
E-0015658,N#Cc1cc(-n2ccc(OCC3CNC3)n2)cc2cccnc12,21.82
E-0015659,c1ncc2cc(-n3ccc(OCC4CNC4)n3)ccc2n1,2.81
E-0015676,Cc1nnc(Nc2cc3c4ncn(CCCN5CCCCC5)c(=O)c4n(C)c3cc2F)o1,7.98
E-0015680,Cn1c2cc(F)c(Nc3nc(C#N)cs3)cc2c2ncn(CCCN3CCCCC3)c(=O)c21,3.85
E-0015695,O=C1Nc2ccc3ncsc3c2/C1=C/c1cnc[nH]1,1.25
E-0015699,O=c1c2[nH]c3cc(OCC4CC4)ncc3c2ccn1CCCN1CCCCC1,1.85
E-0015720,Cn1c(-c2ccc(OCCN3CCCCC3)cc2)cc2ccncc21,2.0
E-0015721,CNc1cnccc1C#Cc1ccc(OCCN2CCCCC2)cc1,1.24
E-0015722,NC(=O)Cc1cccc(Nc2ncc(F)c(-c3cccnc3)n2)c1,4.25
E-0015723,Fc1c(CN2CCOCC2)ccc(Nc2nccc(-c3ccnnc3)n2)c1Cl,0.77
E-0015725,CO[C@H]1CCN(CCOc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,2.58
E-0015726,Cc1c(N)c(-c2ccc(OC[C@H]3CCN3C)cc2)cc2cnccc12,2.03
E-0015727,Cc1c(N)c(-c2ccc(OC[C@@H]3CCN3C)cc2)cc2cnccc12,2.35
E-0015728,Cc1c(N)c(-c2ccc(OCCN3CC[C@H](C)C3)cc2)cc2cnccc12,2.48
E-0015729,Cc1c(N)c(-c2ccc(OCCN3CC[C@@H](C)C3)cc2)cc2cnccc12,3.49
E-0015732,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2ccccc12,1.96
