Murcko Scaffold,count
O=C(Cc1cccnc1)N(Cc1ccccc1)c1ccc(-c2cn[nH]c2)cc1,1
c1ccc(NC2CCC(Nc3ccc4nncn4n3)CC2)cc1,1
O=S(=O)(c1c[nH]cn1)N1CC(Nc2ccccc2)C(C2OCCCO2)C1,1
c1ccc2c(c1)-c1cncn1C2C1CCc2cnccc2C1,1
c1ccc(Nc2ccn(C3CCC(NC4COC4)CC3)n2)cc1,1
O=C(c1ccccc1)C1CN(S(=O)(=O)c2c[nH]cn2)CC1c1ccccc1,1
O=c1nc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)cc[nH]1,1
O=S(=O)(c1ccc(-c2ccc3nccc(Nc4ccncn4)c3c2)cc1)N1CCOCC1,1
O=c1cc(-c2nnc(SCCCN3CCC4(CC4c4ccccc4)C3)[nH]2)cc[nH]1,1
O=C1CC(c2nnc(SCCCN3CCC4(CC4c4ccccc4)C3)[nH]2)CCN1,1
O=C(Nc1cccc(-c2cc(N3CCOCC3)c(=O)[nH]n2)c1)c1ccncc1,1
c1cc(-c2ccncc2)cc(-c2cnnc3c2ncn3C2CC2)c1,1
c1cc(CN2CCCC(c3ccnc4ncnn34)C2)ccn1,1
c1ccc(Oc2cccc(-c3cnnc4[nH]cnc34)c2)cc1,1
c1ccc(Oc2cccc(-c3cnnc4c3ncn4C3CC3)c2)nc1,1
c1ccc(-c2cccc(-c3cnnc4[nH]nnc34)c2)cc1,1
c1cc(NC2CCOCC2)c2ccc(-c3cnc(N4CCNCC4)nc3)cc2n1,1
c1cnc(Nc2ccnc3cc(Nc4cnc(NN5CCNCC5)nc4)ccc23)cn1,1
O=C(Nc1ccnnc1)c1cc(N2CCCC2)ccc1OCc1ccccc1,1
O=C1c2nc(-c3cncnc3)[nH]c2C(c2ccccc2)N1c1ccccc1,1
c1cc2nc(C3CCCN3)[nH]c2cc1C1CCC(c2ccc3nc(C4CCCN4)[nH]c3c2)N1c1ccc(N2CCOCC2)cc1,1
O=S(=O)(c1cc2c(Nc3ccccc3)nn(C3CC3)c2cn1)N1CCOCC1,1
O=C(C=Cc1ccccc1Cn1ncnn1)N1CCN(Cc2ccccc2)CC1,1
O=C(CC1CCC(c2ccnc3ccccc23)CC1)Nc1ccccc1,1
c1ccc(C(Cc2cccc3c2CCN3)c2ccc3ccccc3c2)cc1,1
c1cn2cc(-c3cnc4cn[nH]c4c3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,1
c1ccc(-c2cn3ccnc3c(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)nc1,1
c1cn2cc(-c3cnc4cc[nH]c4c3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,1
O=C(Nc1cccc(-c2nnc[nH]2)n1)c1cnn(-c2ccncc2)c1,1
c1ccc(N2CCN(c3nc4cccnc4[nH]3)CC2)cc1,1
C1=Cc2nc(N3CCC(Oc4ccccc4)CC3)cnc2CN1,1
O=C1CN(CC2CCC2)CCN1Cc1ccc(-c2ccncc2)cc1,1
O=C(Nc1ccccc1)c1cncc(-c2cccnc2)c1,1
O=C(Nc1cccc(C2CCCC=N2)c1)c1cc2c(cn1)OCCCO2,1
c1ccc(Nc2ccnc3cnccc23)cc1,1
c1cc(-c2ccc3ncnc(Nc4ccno4)c3c2)cc(N2CCOCC2)c1,1
O=S(=O)(c1c[nH]cn1)N1CC(Cc2ccccc2)C(c2ccccc2)C1,1
O=C(CN1CC(NC(=O)c2cccs2)C(C2CC2)C1)Nc1ccc(-n2ccccc2=O)cc1,1
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CC5CC(C4)O5)cc3)c2n1,1
c1cn2cc(-c3cnc4cn[nH]c4n3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,1
c1ccc(-c2cc3n(n2)CCCC3)cc1,1
c1ccc(C2CCCCN2Cc2cccc3[nH]ccc23)cc1,1
C(=CC1CC1NC1CCNCC1)c1ccccc1,1
O=c1ccc(-c2ccc3nn(C4CCNCC4)cc3c2)c2n1CCC2,1
c1cnc2sc3c(N4CCC4)ncnc3c2c1,1
c1ccc(N2C3CCC2CN(c2ccnc(-c4cn[nH]c4)n2)C3)cc1,1
O=C(CC1CCC(c2cc(=O)[nH]c3n[nH]cc23)CC1)N1CCCCC1,1
c1cc(-c2ccc3ncnc(Nc4ncco4)c3c2)cc(N2CCOCC2)c1,1
c1ccc(-c2ccc3cnc(Nc4cncnc4N4CCCCC4)n3n2)cc1,1
O=c1[nH]cc(-c2cc(S(=O)(=O)C3CC3)ccc2Oc2ccccc2)c2cc[nH]c12,1
c1ccc(Nc2ccnc(Nc3cccc(N4CC5CC4CN5)c3)n2)cc1,1
O=C(CN1C(=O)C(Cc2c[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc21)N1CCC(Cc2ccccc2)C1,1
O=C1C(Cc2c[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc2N1CC(=O)N1CCCCC1Cc1ccccn1,1
c1ccc(C2=Nc3ccccc3Sc3ccccc32)nc1,1
c1ccc(Nc2nc(Nc3ccc(C4CCNCC4)cc3)nc3[nH]ncc23)cc1,1
c1cc(-c2cnc3cc(-c4ccc(N5CCNCC5)cc4)ccn23)c2ncnn2c1,1
c1ccc2c(-c3cnc4cc(-c5ccc(N6CCOCC6)nc5)ccn34)ccnc2c1,1
O=C(NC(c1cccnc1)C12CCC(CC1)CN2)c1ccccc1,1
c1cnc2ccc(-c3nc4ccccc4o3)cc2c1,1
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4C5COCC4COC5)cc3)c2n1,1
c1cn2cc(-c3cnc4nc[nH]c4n3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,1
O=c1[nH]c2cc(CN3CCN(c4ncc[nH]4)CC3)ccc2c2c1COCC2,1
O=C(Nc1ccccc1)c1cccc(-c2ccc(C(=O)N3CCNCC3)cc2)c1,1
c1ccc(-c2cc(Nc3ccnc(N4CCOCC4)n3)on2)cc1,1
O=c1c2[nH]cnc2ncn1Cc1nn(C2CCC(Oc3ccccc3)C2)c(=O)o1,1
O=S(=O)(c1c[nH]cn1)N1CC(Nc2ccccn2)C(c2ccccc2)C1,1
c1csc(CN(c2ccncn2)C2CC2)c1,1
c1cnc(Nc2ncnc3ccc(-c4nccc(N5CCOCC5)n4)cc23)nc1,1
c1cc(-c2ccc3ncnc(Nc4ccncn4)c3c2)cc(N2CCOCC2)c1,1
O=C(NCc1ncno1)c1cccc(S(=O)(=O)Nc2ccc(-c3ccno3)cc2)c1,1
O=C1CCC(COc2ncc(C#CCN3CCC4(CC3)CCN(c3ncc(C(=O)NCC(=O)N5CCCC5C(=O)NCc5ccc(-c6cncs6)cc5)cn3)CC4)c3ccccc23)N1,1
c1ccc(Nc2ccnc(Nc3cccc(N4CCNCC4)c3)n2)cc1,1
O=C(CCc1ccc(-n2nnc3cccnc32)cc1)N(c1ccccn1)C1CCCNC1,1
O=c1[nH]cc(-c2cc(C3CCOCC3)ccc2Oc2ccccc2)c2cc[nH]c12,1
c1ccc(C(Cc2ccc3occc3c2)c2ccc3ccccc3c2)cc1,1
O=C(c1ccc(-n2nnc3cccnc32)cn1)N(c1ccccn1)C1CCCNC1,1
O=C1CN(CC2CC2)CCN1Cc1ccc(-c2ccncn2)cc1,1
O=C(Nc1ccccn1)C(=O)N1CCC(c2ccccc2)CC1,1
O=C(Nc1cccc(-c2ncnc3[nH]cc(C4CCNCC4)c23)c1)c1ccc(C2CC2)cc1,1
O=C(NC1CN(S(=O)(=O)c2ccccc2)CC1C(=O)NC1CCCNC1)c1ccc(-c2ccccc2)o1,1
c1cc(-c2nc3c(-n4cc(NC5CCOCC5)cn4)ccnc3[nH]2)c2cc[nH]c2c1,1
O=C(c1cc2cccnc2n1-c1ccccc1)N1CCC1,1
c1cc(N2CC(Nc3ncnc4c3ccc3nn[nH]c34)C2)ccn1,1
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCC4)cc3)c2n1,1
c1ccc(C(Cc2ccc3c(c2)NCC3)c2ccc3ccccc3c2)cc1,1
O=S(=O)(c1c[nH]cn1)N1CC(Nc2ccccc2)C(C2CCCO2)C1,1
c1ccc(CCOc2csc(N3CCOCC3)c2)cc1,1
O=C(NC1CCc2cccc(-c3cccnc3)c2C1)c1ccc(-c2ccccc2)cn1,1
O=C(C1CCCCC1)N1Cc2cncnc2Nc2ccc(N3CC4CC3CO4)cc21,1
O=C(C1CCCCC1)N1Cc2nccnc2Nc2ccc(C3CCOCC3)cc21,1
O=C1Nc2cccnc2C2(CCN(CCNC(=O)c3ccccc3)CC2)O1,1
O=C(Cn1nnc2ccccc21)N(Cc1ccccc1)c1ccc(-c2cn[nH]c2)cc1,1
c1ccc(-n2cc(-c3n[nH]c4ccc(NC5CNCC56CC6)cc34)cn2)cc1,1
c1c(OCC2CC3CC(C2)C3)c(C2CC2)cn2cnnc12,1
c1ccc(COc2ccc3cnoc3c2)cc1,1
O=c1[nH]cc(-c2ccccc2-c2cccc3cc[nH]c23)c2cc[nH]c12,1
O=C(c1cnc(NCc2cnccn2)nc1)N1CCC2(CCOCC2)C1,1
c1cnc2sc3c(N4CC5(COC5)C4)ncnc3c2c1,1
O=C(Nc1ccncc1)N1CCc2[nH]nc(-c3cscn3)c2C1,1
O=C(Nc1cccc(-c2ccc3c(=O)[nH]ncc3c2)c1)c1ccccc1,1
O=C(NC1Cc2ccccc2C1C(=O)NC1CCCNC1)c1cc2ccccc2[nH]1,1
O=C(Nc1cccc(-c2nnc[nH]2)n1)c1cnn(-c2ccccn2)c1,1
c1cncc(Cc2cccc(-c3cnoc3)c2)c1,1
c1cc(Nc2ncnc3ccc(-c4ccnc(N5CCOCC5)n4)cc23)ccn1,1
c1cc(-c2ccc3ncnc(Nc4ccnnc4)c3c2)cc(N2CCOCC2)c1,1
O=S(=O)(c1c[nH]cn1)N1CC(Nc2ccncn2)C(c2ccccc2)C1,1
c1cc(C2CC2)ccc1Nc1ccn(C2CCCOC2)n1,1
c1csc(C2=Nc3ccccc3Sc3ccccc32)c1,1
c1ccc(N2CCCn3c2nc2cccc(Cn4ccnc4)c23)cc1,1
C1=CC(c2ccc(OCCN3CCC3)cc2)Oc2ccccc21,1
O=S1(=O)CCN(c2ccc3ccccc3n2)Cc2ccccc21,1
O=S(=O)(Nc1ccccn1)c1ccc(OC2CCNCC2c2ccccc2)nc1,1
c1cncc(-c2nc(N3CCOCC3)c3cc(CN4CCNCC4)cn3n2)c1,1
c1ccc(COc2ccc(Nc3ccnc4ccccc34)cc2)nc1,1
O=C(c1ccccc1)c1csc(C2CCCN2C(=O)CC2CCN(C(=O)c3cnc(N4CCC(CCCOc5ccc6c(Nc7cc[nH]n7)ncnc6c5)CC4)nc3)CC2)n1,1
O=C(c1ccccc1)c1csc(C2CCCN2C(=O)CC2CCN(C(=O)c3cnc(N4CCN(CCOc5ccc6c(Nc7cc[nH]n7)ncnc6c5)CC4)nc3)CC2)n1,1
O=C(c1ccccc1)c1csc(C2CCCN2C(=O)CC2CCN(C(=O)c3ccc(N4CCN(CCOc5ccc6c(Nc7cc[nH]n7)ncnc6c5)CC4)nc3)CC2)n1,1
c1cc(-c2ccc3ncnc(Nc4ccncc4)c3c2)cc(N2CCOCC2)c1,1
O=C(NCc1ccccc1)c1ccc2c(c1)N=C(c1ccccc1)c1ccccc1S2,1
O=C(Nc1ccccn1)C(=O)N1CCC(c2ccncc2)CC1,1
O=S1(=O)CCN(c2ccc(Nc3nc(-c4ccc5cn[nH]c5c4)cn4ccnc34)cc2)CC1,1
c1cn2cc(-c3ccc4cc[nH]c4c3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,1
c1cncc(-c2cn3ccnc3c(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)c1,1
O=C1N(Cc2cnc(-n3cccn3)cn2)CCCC12CCN(c1nccc(Nc3cc[nH]n3)n1)CC2,1
c1ccc2c(c1)nnc1[nH]nc(-c3cncs3)c12,1
O=C1CCc2ccc3c(c2)N(CC2CCC2C(OCCN2CCOCC2)C=CCCN1)CC1(CCCc2ccccc21)CO3,1
c1cnc(Nc2ncnc3ccc(-c4ccnc(N5CCOCC5)n4)cc23)nc1,1
O=C(CCCN1CCCCC1)Nc1cnc(-c2ccccc2)s1,1
O=c1ccc(-c2ccc3c(c2)N(c2ccccc2)CCc2oncc2-3)c[nH]1,1
O=C(Nc1ccccc1)N1CCc2sccc2C1c1cccnc1,1
c1ccc(Oc2ccc(-c3nn(C4CCCNC4)c4ncncc34)cc2)cc1,1
O=c1[nH]c(=O)n(CC2CC2)c2ccc(S(=O)(=O)NC3CC3)cc12,1
O=C(CN1CC(NC(=O)c2cccs2)CC1C(=O)NCC1CC1)Nc1ccc(-n2ccccc2=O)cc1,1
O=c1[nH]ccc2nc(Nc3cn[nH]c3)nc(NC3CC3)c12,1
O=C1CCC(n2cc(Nc3nc(NC4CC4)c4c(=O)[nH]ccc4n3)cn2)CN1,1
O=c1c2c(NC3CC3)nc(Nc3cnn(C4CCNCC4)c3)nc2ccn1-c1nnc[nH]1,1
O=C(Cn1c(SCc2ccccc2)cc(=O)c2ccccc21)N(CC12CC(c3ccccc3)(C1)C2)C1CCNCC1,1
O=C1Nc2ccncc2C2(CCN(CCNC(=O)c3ccccc3)CC2)O1,1
O=C1CN(C2CCOC2)CCN1Cc1ccc(-c2ccncn2)cc1,1
O=C(c1ccc(-c2ccc3c(=O)cc(-c4ccccc4)oc3c2)cc1)N1CCNCC1,1
O=c1c2cccnc2cnn1Cc1nc(C2C3CN(c4ccccn4)CC32)no1,1
O=C(NCc1ccccc1)c1c(CCc2ccccc2)sc2c1CCOC2,1
c1cncc(N2CCCn3c2nc2ccccc23)c1,1
O=C(c1ccccc1)c1csc(C2CCCN2C(=O)CC2CCN(C(=O)c3cnc(N4CCC(COc5ccc6c(Nc7cc[nH]n7)ncnc6c5)CC4)nc3)CC2)n1,1
O=C(c1ccccc1)c1csc(C2CCCN2C(=O)CC2CCN(C(=O)c3cnc(N4CCN(CCOc5ccc6c(Nc7cc[nH]n7)ncnc6c5)CC4)cn3)CC2)n1,1
c1cc(-c2ncc3cnc4scnc4n23)ccn1,1
c1ccc2c(c1)nnc1[nH]nc(-c3ccncc3)c12,1
O=C1NCCOc2ccccc2CNc2ccn3ncc1c3n2,1
c1cnc2c(NC3CC3)nc(Nc3cn[nH]c3)nc2c1,1
O=C(NC1CCNCC1)c1ccc2c(c1)N=Cc1ccccc1S2,1
c1cc2[nH]c(C3CCCN3)nc2cc1C1CCC(c2ccc3[nH]c(C4CCCN4)nc3c2)N1c1ccc(N2CCCCC2)cc1,1
O=C(Cc1c[nH]c2ccccc12)NC(Cc1ccccc1)C(=O)Nc1ccccc1,1
O=c1[nH]nc(Cn2cc3cc(OCC4CC4)ccc3n2)c2ccccc12,1
O=C(c1cnc(NCc2cccnc2)nc1)c1cccs1,1
O=C(CN1CCC(n2c(=O)[nH]c3ccccc32)CC1)N1CCCC1,1
O=C(Nc1ccccn1)c1cc[nH]n1,1
O=c1[nH]c2cnc(Nc3ccc4nnccc4c3)nc2n1C1CCOCC1,1
O=C(NC1CN(c2cccnc2)C1)c1ccc2ncccc2c1,1
O=C(CCCN1CCCCCC1)Nc1nnc(-c2ccccc2)s1,1
N=C(c1ccccc1)C1CCN(c2ncnc3c2nc(-c2ccccc2)n3-c2ccccc2)CC1,1
O=c1[nH]cc(-c2cc(C3CCC3)ccc2Oc2ccccc2)c2cc[nH]c12,1
O=S(=O)(c1c[nH]nn1)N1CC(Nc2ccccc2)C(c2ccccc2)C1,1
O=C(N1CCCC1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,1
O=C(Nc1cccc(-c2nccs2)c1)c1ccc(OCc2ccccn2)cc1,1
O=C(NC1CCN(c2nccn3nccc23)C1)C1C2CNCC21,1
O=C(NCc1ncno1)c1cccc(S(=O)(=O)Nc2ccc(-c3cnco3)cc2)c1,1
O=S(=O)(c1ccc(Nc2ncc(N3CCOCC3)c(Nc3ccccc3)n2)cc1)N1CCCCC1,1
O=C(Nc1cccc(-c2ncnc3[nH]cc(C4CCNC4)c23)c1)c1ccc(C2CC2)cc1,1
O=C(CN(C(=O)c1ccc(-n2ccnc2)cc1)C1CCCCC1)Nc1ccccc1,1
c1ccc2c(CNC3CCN(c4ccc(-c5nn[nH]n5)cc4)C3)cccc2c1,1
O=C(Nc1ccccn1)C(=O)N1CCC(c2ccnc3ccccc23)CC1,1
O=C(N1CCC(Oc2ccccc2)CC1)N1CCc2cccc(N3CCNCC3)c2C1,1
O=C(Nc1cccc(-c2ncnc3[nH]cc(C4CNC4)c23)c1)c1ccc(C2CC2)cc1,1
O=C(NN1CCCCC1)c1ccc2c(c1)N=C(C1CCCCC1)c1ccccc1S2,1
O=c1[nH]nc(-c2c(N3CCCCC3)nc3ccccc3c2-c2ccccc2)o1,1
O=C1NCCCCC1N(Cc1cccnc1)S(=O)(=O)c1ccccc1,1
O=C(Cn1ncc2c1CCNC2)Nc1cc2c(s1)CCCC2,1
O=S(=O)(NCc1ccc2c(c1)OCO2)c1ccccc1,1
c1ccc(C(Cc2cccc3c2OCCO3)c2ccc3ccccc3c2)cc1,1
c1ccc2cc(C(Cc3ccnc4c3OCCO4)c3ccncc3)ccc2c1,1
O=c1[nH]cc2c3c(c[nH]c13)CN(C1CCCCC1)c1ccccc1-2,1
O=C(Cn1c(SCc2ccccc2)nc(=O)c2c1CCC2)NCC12CC(c3ccccc3)(C1)C2,1
O=C(Nc1ccccc1)N1CCc2ccc(N3CCNCC3)cc21,1
O=C(c1ccc(Nc2ncc3cc[nH]c3n2)cc1)N1CC2(COC2)C1,1
c1cnc(Nc2ccnc3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cn1,1
c1ccc(CCc2ccc3[nH]nc(-c4ccc(N5CCNCC5)nc4)c3c2)cc1,1
c1ccc(COc2ccc3[nH]nc(-c4ccc(N5CCNCC5)nc4)c3c2)cc1,1
c1ccc(CNc2cccc3ncccc23)cc1,1
O=C(NC(C(=O)Nc1ccccc1)c1cccs1)c1ccccc1,1
O=c1[nH]n(-c2ccccn2)c2nc(Nc3ccc(N4CCNCC4)cc3)ncc12,1
c1cc(CC2CC2)cc(OCc2cnc(-c3ccncc3)cn2)c1,1
O=C(CN1CCN(c2ccc3sccc3n2)CC1)NC1CC1,1
c1ccc(C2CC23CCN(CCCSc2nnc(-c4ccc(-c5ncco5)cc4)[nH]2)C3)cc1,1
O=C1CC2(CCN(C(=O)c3ccc4[nH]ncc4c3)CC2)Oc2ccccc21,1
O=C(Nc1ccccc1)C(CC1CC1)N1CCC2(CC1)COc1ccccc12,1
c1cc(-c2cc[nH]n2)nc(Nc2ccc3[nH]nc(-c4nnco4)c3c2)n1,1
O=C(Nc1cccc(-c2nnc[nH]2)n1)c1cnn(-c2cnccn2)c1,1
O=C(Nc1cnc2[nH]cc(C3CCN(C(=O)c4ccccc4)CC3)c2c1)c1ccccc1,1
c1ccc(C2CC23CCN(CCCSc2nnc(C4CCOCC4)[nH]2)C3)cc1,1
c1ccc(C2CC23CCN(CCCSc2nnc(C4CCCCC4)[nH]2)C3)cc1,1
O=C(c1ccccc1-c1ncon1)N1CCCC(Oc2ccccn2)C1,1
O=C(C[SH+]c1nc(Nc2ccccc2)c2ccccc2n1)Nc1ccccc1,1
O=C(Cc1ccccc1)Nc1ccc(-c2nc3cc(NC(=O)Cc4ccccc4)ccc3[nH]2)cc1,1
O=C(N1CCOCC1)C12CC1C(c1cccc(C=Cc3cnccn3)c1)N=CS2,1
O=C(c1ccc(-c2cn[nH]c2)cc1)N(c1nccc2ccccc12)C1CCCNC1,1
c1ccc(-c2cc3ccoc3cc2-c2ccccc2)cc1,1
O=C1Nc2cccc(n2)-c2nncn2CCCOc2ccccc21,1
O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CC4(COC4)C3)cc21,1
O=C1N(c2cccnc2)CC2(CCN(CCc3ccccc3)CC2)OC12CC2,1
O=C(NC1CN(S(=O)(=O)c2ccccc2)CC1C(=O)NCC1CCCN1)c1cc(-c2ccccc2)on1,1
O=C(OC1CC2CCC(C1)N2)c1c[nH]c2ccccc12,1
O=C(CC1CCC(c2cc(=O)[nH]c3n[nH]cc23)CC1)N1CCC(c2ccccc2)C1,1
O=C(c1csc2ccc(N3CCNCC3)nc12)N1CCC1,1
c1ccc(CNc2ccnc3c(-c4ccccn4)cnn23)nc1,1
c1cn2cc(CNc3nnc(-c4ccc(OC5CCCC5)cc4)o3)ccc2n1,1
O=C(NC1CCC1)C(=O)C(Cc1ccccc1)NC(=O)C1CCC(=O)N1Cc1ccccc1,1
O=C(CC1CCC2(CC1)NCc1ccccc12)Nc1ccccc1,1
c1cc(-c2nc3c(-n4cccn4)ccnc3[nH]2)c2cc[nH]c2c1,1
c1cc(-n2cc(NC3CCNC3)cn2)nc(Nc2ccc3[nH]ncc3c2)n1,1
O=C(Cn1nnc2ccccc2c1=O)NC1CCCc2ccccc21,1
O=C(NCC(=O)N1CCCC1C(=O)NCc1ccc(-c2cncs2)cc1OCCOCc1cn(CCOc2ccc(N(Cc3ccccc3)CC3(c4ccccc4)CCCC3)cc2)nn1)C1CC1,1
O=S(=O)(NC1CCN(c2cccc3c2cnn3-c2ccccc2)C1)c1ccccc1,1
O=C(COc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)N1CCCC1,1
O=C(C1CC1)N1CCN(c2cncc(-c3cn[nH]c3)n2)CC1,1
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,1
c1cn2cc(-c3ccc4cc[nH]c4n3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,1
c1cn2cc(-c3ccc4c(c3)NCCO4)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,1
c1cc(-n2cc(NCC3CC3)cn2)nc(Nc2ccc3[nH]ncc3c2)n1,1
c1cc(-n2cc(NC3CCOCC3)cn2)nc(Nc2ccc3[nH]nc(-c4nnco4)c3c2)n1,1
O=C(c1ccc2[nH]ccc2c1)N1CCCC(c2ccnc3ncnn23)C1,1
c1cnc2c(Nc3ccc4c(-n5cccn5)nccc4c3)n[nH]c2c1,1
O=C(Cn1cc(CN2CCN(c3ccc4c(=O)ccn(C5CC5)c4c3)CC2)nn1)Nc1ccc(SC2CCCCO2)cc1,1
O=C(CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCOC1)Nc1ccccc1,1
O=C(c1ccccc1-n1nccn1)N1CCCC(Oc2ccccn2)C1,1
c1ccc(-c2c[nH]c3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)cc1,1
c1ccc(-c2ccc3cnc(Nc4cnsc4N4CCCCC4)n3n2)cc1,1
c1cncc(-c2ccc3cnc(Nc4cnccc4N4CCCCC4)n3n2)c1,1
O=C(Nc1ccccc1)c1ccc(-c2cnc(N3CCCNCC3)nc2)cc1,1
O=c1c2cc(S(=O)(=O)NC3CC3)ccc2n(Cc2ccn[nH]2)c(=O)n1Cc1ccno1,1
O=C(NC(c1ccccc1)c1nc2ccccc2[nH]1)c1cc2ccccc2o1,1
O=C(CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCCOC1)Nc1ccccc1,1
O=C1C(CCCc2ccccc2)C(c2ccccc2)N1c1ccccc1,1
O=C(Cc1ccccc1)N1CCc2c(cccc2-c2cnn(C3COC3)c2)C1,1
O=c1c2[nH]cnc2ncn1Cc1nn(C2CC(Oc3ccccc3)C2)c(=O)o1,1
O=C1COC2(CCN(CCc3ccccc3)CC2)CN1,1
O=C(C=Cc1ccccc1Cn1ncnn1)N1CCC(n2cncn2)CC1,1
O=c1[nH]cc(-c2cc(C3COC3)ccc2Oc2ccccc2)c2cc[nH]c12,1
O=C(NC12CC(C1)C2)c1cc2c(-c3ccccc3Oc3ccccc3)c[nH]c(=O)c2[nH]1,1
O=C(CCc1ccccc1)NCCc1ccccc1,1
O=C(CCc1ccccc1)N1CCC(c2ccccc2)C1,1
c1cnc2c(c1)ncc1cncn12,1
c1ccc(N2CCN(c3ccnc(-c4cn[nH]c4)n3)CC2)cc1,1
O=C(NC1CCN(C2CC2)CC1)c1ccc(Oc2ccc(C#CC3CN4CCC3CC4)cc2)cc1,1
O=C(Cc1ccccc1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1,1
O=S1(=O)C(c2ccccc2)COCCN1Cc1ccc(N2CCNCC2)cc1,1
c1ccc(-c2c[nH]c(C3CCN(c4ncncc4-c4ccccc4)CC3)n2)cc1,1
O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1nccc2ccccc12)C1CCCNC1,1
c1cc(Nc2ncnc3ccc(-c4nccc(N5CCOCC5)n4)cc23)ccn1,1
c1ccc(Oc2cc(-c3cnnc4[nH]cnc34)ccn2)cc1,1
O=C(NC1CCN(c2nccc3cccnc23)C1)C1C2CNCC21,1
C1=C(C2=Cc3ccccc3OC2c2ccc(OCCN3CCC3)cc2)CCNC1,1
c1cc(N2CCCCC2)c(Nc2ncc3ccc(-c4nccs4)nn23)cn1,1
O=C(Nc1ccccn1)c1ccc(Oc2ccnc3ccccc23)cc1,1
c1ccc(COc2cc3n(n2)CCCC3)nc1,1
O=C(NC(c1ccccc1)C12CCC(CC1)N2C1CC1)c1ccccc1,1
c1ccc(Nc2nc(Nc3ccc(C4CCNCC4)cc3)nc3n[nH]cc23)cc1,1
O=C(Nc1ccc(CN2CCn3ccnc3C2)cc1)Nc1ccc(Oc2cc(NC(=O)C3CC3)ncn2)cc1,1
c1cc(-n2cc(OC3CCNC3)cn2)nc(Nc2ccc3[nH]ncc3c2)n1,1
c1cc(-c2cn[nH]c2)cc(-c2cnnc3[nH]cnc23)c1,1
O=S(=O)(c1ccccc1)n1ccc2cc(Nc3nccc(-c4cn[nH]c4)n3)ccc21,1
O=C(Nc1cccc(-c2nnc[nH]2)n1)c1cc[nH]n1,1
O=C1OCCN1c1ccc(N2CCC(Nc3ccccc3)CC2)cc1,1
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CC5COCC5C4)cc3)c2n1,1
c1cn2cc(-c3cnc4cc[nH]c4n3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,1
c1ccc(-c2cn3ccnc3c(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)cc1,1
O=C1CCC2C3Cc4cccc5c4C2(CC[NH+]3CC2CC2)C1O5,1
O=C(CC1CCC2(CC1)COc1ccccc12)Nc1ccccn1,1
c1cc(-c2ccc3ncnc(Nc4cncnc4)c3c2)cc(N2CCOCC2)c1,1
c1cc(-c2ccc3ncnc(Nc4cccnn4)c3c2)cc(N2CCOCC2)c1,1
c1ccc(CNc2ccnc3c(-c4cn[nH]c4)cnn23)nc1,1
c1cc(Oc2ccncc2)cc(-c2cnnc3[nH]cnc23)c1,1
c1ccc(-c2cc3occ(CNC4CCNC4)c3cc2-c2ccccc2)cc1,1
O=C(Nc1ccccc1)c1ccnc(S(=O)(=O)Nc2ccccc2)c1,1
c1cc(-c2nn[nH]n2)cc(N2CCN(c3cn[nH]c3)CC2)c1,1
O=S(=O)(c1ccccc1)c1ccn(CCCOc2ccccc2)c1,1
c1nc(Nc2cnc(OCCCC3CCCC3)nc2)c2ccc(OCCCN3CCCCC3)cc2n1,1
O=C(Nc1ccccc1)N1CCc2[nH]nc(-c3cocn3)c2C1,1
