Molecule Name,SMILES,LogD,HLM CLint
E-0014248,COc1ccc(-c2cc(C(=O)N3CCN(c4ccc(Cl)cc4)CC3)n[nH]2)c(OC)c1,4.3,5.5
E-0014249,O=c1cc(Oc2ccccc2)ccn1Cc1n[nH]c2cccnc12,2.3,3.1
E-0014250,COc1ccc(-c2n[nH]c(C(=O)N3CCN(Cc4cncc(Cl)c4)CC3)n2)c(OC)c1,2.5,63.1
E-0014251,CNc1cc(OC)ncc1-c1cc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)on1,4.3,72.6
E-0014252,NC(=O)C1(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)COC1,2.0,5.4
E-0014253,N#CC1(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)COC1,3.3,47.1
E-0014254,CC(C(N)=O)n1cc(N(C)c2cccc(-c3cccc(S(C)(=O)=O)c3)n2)cn1,1.7,8.4
E-0014255,Cn1cc(-c2ccc(N)nc2)c2cc(OCCCN3CCCC3)ccc21,1.0,7.6
E-0014256,COc1cncc(-c2cn(C)c3ncc(OCCCN4CCCC4)cc23)c1,1.6,17.0
E-0014257,NC(=O)Cn1ccc(Nc2nccc(-c3cccc(F)c3)n2)n1,1.8,4.7
E-0014258,CN(c1cccc(-c2cccc(F)c2)n1)c1ccn(CC(N)=O)n1,2.7,23.0
E-0014260,C[C@H](N)COc1cccc(-c2ccc3cnccc3c2)n1,1.3,62.2
E-0014261,CC(=O)N[C@H](C)COc1cccc(-c2ccc3cnccc3c2)n1,3.0,82.9
E-0014262,C[C@@H](N)COc1cccc(-c2ccc3cnccc3c2)n1,1.3,120.9
E-0014263,C[C@H](N)COc1cccc(-c2ccc3cnccc3c2)c1,1.7,73.7
E-0014264,C[C@@H](N)COc1cccc(-c2ccc3cnccc3c2)c1,1.7,53.2
E-0014265,Cn1cc(-c2cncnc2)c2cc(OCC3CNC3)ccc21,-0.9,5.5
E-0014266,Nc1cc(OCCN2CCCCC2)ccc1-c1ccc2ncncc2c1,1.4,19.8
E-0014267,Nc1cc(OCCN2CCCCC2)ccc1-c1ccc2ncccc2c1,2.0,8.5
E-0014269,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCC1CCCCN1,0.8,13.8
E-0014270,COC1CN(c2ccc(N3CC4CCC(C3)N4C(=O)c3cn(C)c4ncccc34)cc2)C1,4.1,57.4
E-0014271,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCN1CC(F)(F)C1,3.2,59.3
E-0014272,CN1C[C@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)CCC1=O,2.3,27.3
E-0014273,CN1C[C@@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)CCC1=O,2.3,7.4
E-0014274,CN1CC(COc2nccc3c2[nH]c2cc(F)ccc23)CCC1=O,3.7,4.2
E-0014275,COC1CN(c2ccc(N3CC4CC(C3)N4C(=O)c3cn(C)c4ncccc34)cc2)C1,3.0,89.0
E-0014276,COc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cn1,1.2,6.2
E-0014277,CN(c1cccc(CC(N)=O)n1)c1cccc(-c2cccnc2)n1,1.7,0.0
E-0014278,CN(c1cnn(CC(N)=O)c1)c1cccc(-c2cccc(F)c2)n1,2.9,18.1
E-0014279,COc1cncc(-c2nn(C)c3ccc(OCCCN4CCCC4)cc23)c1,1.5,4.3
E-0014280,CN(c1cnn(CC2CCNCC2)c1)c1cccc(-c2cccc(F)c2)n1,1.4,1.4
E-0014281,CN(c1cnn(CC2CCNCC2)c1)c1nccc(-c2cccnc2)n1,-0.1,4.8
E-0014283,CC(=O)N[C@H](C)COc1cccc(-c2ccc3cnccc3c2)c1,3.5,50.1
E-0014284,C[C@@H](N)COc1ccc(-c2ccc3cnccc3c2)cc1,1.7,39.6
E-0014285,C[C@H](N)COc1ccc(-c2ccc3cnccc3c2)cc1,1.7,46.8
E-0014286,O=C1CCc2ccc(-c3cccc(OCCN4CCC(F)(F)CC4)n3)cc2N1,3.6,123.4
E-0014287,Cn1cc(-c2ccc(Cl)nc2)c2cc(OCC3CNC3)ccc21,0.6,1.8
E-0014288,CNC(=O)Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O,1.7,3.8
E-0014289,CNC(=O)COc1ncccc1Nc1cccc(-c2cccnc2)n1,2.7,24.8
E-0014290,Fc1cccc(-c2cccc(Nc3cccc(CCN4CCC4)c3)n2)c1,2.9,0.0
E-0014291,O=C1Cc2cccc(Nc3cccc(-c4cccnc4)n3)c2N1,2.5,102.4
E-0014292,c1cc(CCN2CCC2)cc(Nc2cccc(-c3cccnc3)n2)c1,1.6,17.8
E-0014293,NC(=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,2.6,9.4
E-0014294,CNc1ccncc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)on1,4.0,31.9
E-0014295,CCC(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,2.8,568.0
E-0014296,C#Cc1cn[nH]c1C(=O)N1CCN(Cc2cncc(Cl)c2)C2(CC2)C1,1.9,26.8
E-0014297,O=C(c1[nH]ncc1-c1ccc2scnc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,3.8,23.0
E-0014298,O=C(c1n[nH]cc1-c1ccc2scnc2c1)N1CCC(c2ccc(Cl)cc2)CC1,3.8,23.4
E-0014299,Clc1ccc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)cc1,4.5,40.2
E-0014300,Clc1ccc(N2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)cc1,4.3,81.2
E-0014301,O=C(c1[nH]ncc1-c1ccc2ncccc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,3.9,184.2
E-0014302,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCC[C@H](Oc2ccc(Cl)cc2)C1,2.8,128.1
E-0014303,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCC[C@@H](Oc2ccc(Cl)cc2)C1,2.9,179.9
E-0014304,COc1ccc(-c2cc(C(=O)N3CCC[C@H](Oc4ccc(Cl)cc4)C3)[nH]n2)c(OC)c1,4.1,26.8
E-0014305,COc1ccc(-c2cc(C(=O)N3CCC[C@@H](Oc4ccc(Cl)cc4)C3)[nH]n2)c(OC)c1,4.1,95.4
E-0014306,COc1ccc(-c2cc(C(=O)N3CCC[C@H](Oc4cncc(Cl)c4)C3)[nH]n2)c(OC)c1,3.4,173.2
E-0014307,COc1ccc(-c2cc(C(=O)N3CCC[C@@H](Oc4cncc(Cl)c4)C3)[nH]n2)c(OC)c1,3.4,221.1
E-0014308,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(c2cncc(Cl)c2)CC1,1.8,88.2
E-0014309,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(CC(F)(F)F)CC1,1.1,15.9
E-0014310,COc1ccc(-c2cc(C(=O)N3CCN(c4cncc(Cl)c4)CC3)n[nH]2)c(OC)c1,3.7,51.0
E-0014311,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(c2ccc(Cl)cc2)CC1,2.7,40.7
E-0014312,O=C(c1cc(-c2ccc3ocnc3c2)n[nH]1)N1CCC(Oc2ccc(Cl)cc2)CC1,4.5,4.6
E-0014313,O=C(c1cc(-c2ccc3ocnc3c2)n[nH]1)N1CCN(Cc2ccc(Cl)cc2)CC1,3.9,47.7
E-0014314,Cc1[nH]nc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)c1C(F)(F)F,2.9,10.2
E-0014315,O=c1c2[nH]c3cc(OCC4CC4)ccc3c2ccn1CCCN1CCCCC1,2.8,20.1
E-0014316,C#Cc1cccc2c(C(=O)N3CCN(c4ccc(CN5CC(OC)C5)cc4)CC3)cn(C)c12,2.9,34.2
E-0014317,COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5c(C#N)cccc45)CC3)cc2)C1,2.1,38.2
E-0014318,COc1ccnc2c(C(=O)N3C4CC3CN(c3ccc(N5CC(OC)C5)cc3)C4)cn(C)c12,2.5,83.8
E-0014319,Cn1cc(C(=O)N2C3CC2CN(c2ccc(C4(CO)COC4)cc2)C3)c2cccnc21,1.8,19.6
E-0014320,CN1C[C@@H](COc2nccc3c2[nH]c2cc(Cl)ccc23)CCC1=O,4.0,38.2
E-0014321,CN1C[C@H](COc2nccc3c2[nH]c2cc(Cl)ccc23)CCC1=O,4.2,54.3
E-0014322,CC(C)N(CCn1ccc2c([nH]c3cc(F)ccc32)c1=O)C(C)C,3.1,39.9
E-0014323,CC(C)N(C)CCn1ccc2c([nH]c3cc(F)ccc32)c1=O,2.6,7.0
E-0014324,CC(C)[N+](C)(C)CCn1ccc2c([nH]c3cc(F)ccc32)c1=O,-0.7,2.1
E-0014325,CN(CCN1CCCCC1)c1ccc(O)cc1-c1cc2cnccc2cn1,0.8,14.8
E-0014326,CCC(C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,2.9,9.6
E-0014327,CN(c1cnn(CC(N)=O)c1)c1nccc(-c2cccc(F)c2)n1,2.3,19.3
E-0014328,CN(c1cnn(CC2CCNCC2)c1)c1nccc(-c2cccc(F)c2)n1,1.1,0.0
E-0014329,CNc1ncc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cc1OC,1.6,1.7
E-0014330,C[C@H](N)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,1.0,0.2
E-0014331,C[C@@H](N)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,1.0,3.6
E-0014332,c1ncc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2n1,2.3,52.5
E-0014333,FC1(F)CN(CCc2ccc(Nc3cccc(-c4cccnc4)n3)cc2)C1,3.7,104.9
E-0014334,c1cncc(-c2cccc(Nc3ccc(CCN4CCC4)cc3)n2)c1,1.3,6.1
E-0014335,NC(=O)Cc1cccc(Nc2cccc(-c3cncs3)n2)n1,2.0,12.0
E-0014336,NC(=O)Cc1cccc(Nc2cccc(-c3cncnc3)n2)n1,1.3,10.9
E-0014337,NC(=O)Cc1cccc(Nc2cccc(-c3cccnc3Cl)n2)n1,2.0,4.0
E-0014338,NC(=O)Cc1cccc(Nc2cccc(-c3ccc(Cl)nc3)n2)n1,2.5,13.8
E-0014339,CNCCOc1ccc(-c2ccc3ncccc3c2)c(N)c1,0.5,150.1
E-0014340,c1cc2ccc(-c3ccc(OCCNC4CCC4)cc3)cc2cn1,2.8,13.0
E-0014341,c1cc2ccc(-c3ccc(OCCNC4COC4)cc3)cc2cn1,2.8,11.2
E-0014345,CNc1cc(OC)ncc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)on1,4.0,40.0
E-0014346,Clc1cncc(O[C@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,2.7,107.5
E-0014347,Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,3.5,299.1
E-0014349,O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCN(Cc2cncc(Cl)c2)C2(CC2)C1,2.0,72.0
E-0014350,O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCN(Cc2ccccc2)CC1,2.4,469.5
E-0014351,O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,2.5,89.0
E-0014352,O=C(c1[nH]ncc1-c1cc2ccccc2[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,3.7,37.6
E-0014353,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCC[C@H](Oc2cncc(Cl)c2)C1,1.8,115.6
E-0014354,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCC[C@@H](Oc2cncc(Cl)c2)C1,1.8,599.8
E-0014355,O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(C2CC2)CC1,0.8,3.3
E-0014356,Cc1[nH]nc(C(=O)N2CCN(c3ccc(Cl)cc3)CC2)c1-c1ccc2ncsc2c1,3.4,118.0
E-0014357,COc1ccc(-c2cc(C(=O)N3CCC(OC4CCN(C5CC5)CC4)CC3)n[nH]2)c(OC)c1,2.6,48.6
E-0014358,COc1cncc(OC2CCN(C(=O)c3cc(-c4ccc(OC)cc4OC)[nH]n3)CC2)c1,3.4,48.0
E-0014359,COc1ccc(-c2cc(C(=O)N3CCC(Oc4cnc(C)nc4)CC3)n[nH]2)c(OC)c1,2.6,3.6
E-0014360,COc1ccc2c(c1)[nH]c1c(C(N)=O)ccnc12,2.2,184.7
E-0014361,COc1ccc2c(c1)[nH]c1c(C(=O)NCCCN3CCCCC3)ccnc12,2.0,10.1
E-0014362,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCN1CC2(CCO2)C1,2.2,5.8
E-0014363,CN1CCC[C@@H](Cn2nc3c(cc2=O)c2ccc(Cl)cc2n3C)C1,1.9,7.4
E-0014364,CN1CCC[C@@H](COc2cc3c4ccc(Cl)cc4n(C)c3nn2)C1,2.6,3.4
E-0014365,Cn1c2cc(Cl)ncc2c2ccn(CCCN3CCCCC3)c(=O)c21,1.6,11.7
E-0014366,CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(C(F)(F)F)ncc43)c2=O)C1,1.7,2.2
E-0014367,CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(Cl)ncc43)c2=O)C1,1.4,0.0
E-0014368,COc1cc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)ccc3c2cn1,1.1,6.1
E-0014369,CN1CCC(C(F)(F)c2ccc(Nc3cccc(-c4cccnc4)n3)cc2)CC1,3.5,95.9
E-0014370,COc1cncc(-c2nn(C)c3ccc(OCCCN4CCCC4)cc23)n1,1.7,8.9
E-0014371,c1cc(OC2CNC2)cc(-c2ccc3ccncc3c2)c1,1.3,15.9
E-0014372,COc1cncc(-c2cn(C)c3cnc(OCCCN4CCCC4)cc23)c1,1.1,9.8
E-0014373,CN(c1nccc(-c2cccc(F)c2)n1)c1ccnn1CC1CCNCC1,0.2,4.0
E-0014374,CC(=O)N[C@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,2.6,16.2
E-0014375,CC(=O)N[C@H](C)COc1ccc(-c2ccc3cnccc3c2)cc1,3.3,36.6
E-0014376,CNCCOc1ccc(-c2ccc3cncnc3c2)cc1,0.5,343.2
E-0014377,CNCCc1ccc(Nc2cccc(-c3cccc(F)c3)n2)cc1,1.6,490.7
E-0014378,CNCCc1ccc(Nc2cccc(-c3cccnc3)n2)cc1,0.7,955.1
E-0014379,CC(C)NCCOc1ccc(-c2ccc3ccncc3c2)cc1,1.9,2.4
E-0014380,NC(=O)Cn1cc(Nc2cccc(-c3cccnc3)n2)cn1,1.1,0.8
E-0014381,NC(=O)Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O,1.3,12.0
E-0014382,CC(C)C(=O)Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1,3.4,52.9
E-0014383,O=C(Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1)C1CCC1,3.6,354.9
E-0014384,CN1CCN(C(=O)Nc2cccc(Nc3cccc(-c4cccnc4)n3)n2)CC1,2.4,53.8
E-0014385,O=C(Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1)N1CCOCC1,2.4,10.6
E-0014386,O=C(Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1)C1COC1,2.5,27.5
E-0014387,O=C(c1n[nH]cc1-c1ccccc1)N1CCN(C(c2cncc(Cl)c2)C(F)(F)F)CC1,2.9,704.2
E-0014388,Cc1cnc2c(-c3cc(C(=O)N4CCC(Oc5ccc(Cl)cc5)CC4)[nH]n3)cnn2c1,3.8,5.1
E-0014389,Clc1ccc(Nc2n[nH]cc2-c2ccn3nccc3n2)cc1,4.4,87.9
E-0014390,COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)[nH]n1,4.1,5.8
E-0014391,COc1ccc(-n2cc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)nn2)c(O)c1,4.3,46.4
E-0014392,O=C(c1n[nH]cc1-c1ccc2scnc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,1.5,43.5
E-0014393,O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(OC2CCN(C3CC3)CC2)CC1,1.5,56.9
E-0014394,O=C(c1n[nH]cc1-c1ccc(F)cc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,1.9,23.0
E-0014395,CC(C)N1CCC(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,-0.2,3.7
E-0014396,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(C3COC3)CC2)CC1,0.8,6.1
E-0014397,O=C(c1n[nH]cc1C(F)(F)F)N1CCC(Oc2ccc(Cl)cc2)CC1,3.5,3.9
E-0014398,Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C(F)(F)F,1.6,1.3
E-0014399,CCOC1CCN(C(=O)c2cc(-c3ccc(OC)cc3OC)[nH]n2)CC1,2.5,5.5
E-0014400,N#Cc1ccc(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4scnc4c3)CC2)cc1,2.8,29.9
E-0014401,COc1ccccc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)[nH]n1,2.4,37.5
E-0014402,COc1cc(F)ccc1-c1cc(C(=O)N2CCC(Oc3ccc(C#N)cc3)CC2)[nH]n1,3.7,6.2
E-0014403,O=C(c1n[nH]c2cccnc12)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,2.2,3.1
E-0014404,O=C(c1n[nH]cc1-c1ccc2nccn2n1)N1CCC(OC2CCN(C3CC3)CC2)CC1,0.9,2.2
E-0014405,NC(=O)Nc1nc(OCCN2CCCCC2)cnc1-c1ccccn1,2.1,164.6
E-0014406,COCC1CN(Cc2ccc(N3C[C@@H](C)N(C(=O)c4cn(C)c5ncccc45)[C@@H](C)C3)cc2)C1,1.7,45.2
E-0014407,Cc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2s1,2.1,47.0
E-0014408,COc1ccc2c3cc(=O)n(C[C@@H]4CCCN(C)C4)nc3n(C)c2c1,1.3,8.4
E-0014409,COc1ccc2c3cc(OC[C@@H]4CCCN(C)C4)nnc3n(C)c2c1,2.0,3.5
E-0014410,Cn1c2cc(F)ncc2c2ccn(CCCN3CCCCC3)c(=O)c21,1.2,6.2
E-0014411,Cn1cc(Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)ccc1=O,3.0,11.4
E-0014412,Cn1c2ccc(OCCn3cnccc3=O)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,1.3,34.5
E-0014413,Cn1c2ccc(OCCOc3ccncn3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,2.2,150.7
E-0014414,Cn1c2ccc(OCCn3cc(C#N)cn3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,2.1,54.6
E-0014415,CN(c1cnn(CC(N)=O)c1)c1cccc(-c2cccc(S(C)(=O)=O)c2)n1,1.3,7.7
E-0014416,Cn1cc(-c2cncc(OCC(F)F)c2)c2cc(OCCCN3CCCC3)ccc21,1.9,14.1
E-0014417,Cn1cc(CC#N)c2cc(OCCCN3CCCC3)ccc21,0.5,8.5
E-0014419,COc1cncc(-n2cnc3ccc(OCCCN4CCCC4)cc32)c1,0.7,0.0
E-0014420,CN1CCC(Cn2cc(N(C)c3nccc(-c4cccnc4)n3)cn2)CC1,0.7,19.7
E-0014422,Nc1cc(OCCN2CCC(F)(F)CC2)ccc1-c1ccc2ccncc2c1,3.6,51.9
E-0014423,Cn1cc(-c2cncnc2)c2cc(OC3CNC3)ccc21,-0.2,0.0
E-0014424,NC(=O)Cc1cccc(Nc2cccc(-c3cnccn3)n2)n1,1.5,28.8
E-0014425,O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CCC1,1.6,8.0
E-0014426,O=C1NCc2ccc(Nc3cccc(-c4cccnc4)n3)cc21,2.4,81.6
E-0014427,CN1CC(C(=O)Nc2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1,1.6,30.0
E-0014428,O=C(Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1)NC1CC(F)(F)C1,2.8,78.5
E-0014429,O=C(Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1)NC1COC1,1.9,5.4
E-0014430,CN1CC(NC(=O)Cc2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1,0.9,0.0
E-0014431,O=C(Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1)NC1CCOCC1,2.0,34.9
E-0014432,CN1CCC(NC(=O)Cc2cccc(Nc3cccc(-c4cccnc4)n3)n2)CC1,1.1,6.7
E-0014433,CN1CCC(Cn2nccc2N(C)c2cccc(-c3cccc(F)c3)n2)CC1,2.3,35.7
E-0014434,CN1CCC(Cn2nccc2Nc2cccc(-c3cccc(F)c3)n2)CC1,1.9,0.0
E-0014435,Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cc2c(C)n1,2.4,253.8
E-0014436,Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cc2c(C)n1,3.4,34.2
E-0014437,O=C(c1n[nH]cc1-c1cnc2nccn2c1)N1CCC(Oc2cncc(Cl)c2)CC1,1.2,31.1
E-0014438,O=C(c1n[nH]c2cccnc12)N1CCN(C(c2cncc(Cl)c2)C(F)(F)F)CC1,2.1,114.9
E-0014439,O=C(c1c(C2CC2)[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,2.8,105.5
E-0014440,FC(F)(F)C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,3.5,752.4
E-0014441,O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCC2(CC1)CCN2c1ccc(Cl)cc1,3.1,687.2
E-0014442,Cc1ccc(CNc2cc(=O)[nH]c(-c3ccccc3)n2)cc1,3.5,25.3
E-0014443,Cc1ccc(CNc2cc(-c3ccccc3)[nH]c(=O)c2)cc1,3.5,17.5
E-0014444,Clc1cncc(CN2CCC(Nc3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1,2.6,676.0
E-0014445,COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)on1,3.9,2.2
E-0014446,CCc1ccc(OC2CCN(C(=O)c3cc(-c4ccc(OC)cc4OC)[nH]n3)CC2)cn1,3.4,134.7
E-0014447,CCOC1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,1.6,50.0
E-0014448,CC(C)(O)COC1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,1.2,5.7
E-0014449,COc1ccc(-c2cc(C(=O)N3CCC(OCC(C)(C)O)CC3)n[nH]2)c(OC)c1,2.2,1.2
E-0014450,O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,1.2,19.5
E-0014451,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(C#N)cc4)CC3)cc21,1.9,122.9
E-0014452,COc1cc(F)ccc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)[nH]n1,2.6,62.1
E-0014453,COc1ccc(-c2[nH]nc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)c2C)c(OC)c1,4.1,4.7
E-0014454,COc1cc(F)ccc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,3.4,7.5
E-0014455,N#Cc1ccc(OC2CCN(C(=O)c3n[nH]c4cccnc34)CC2)cc1,1.6,0.0
E-0014456,O=C(c1n[nH]c2cccnc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,0.6,0.5
E-0014457,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(Br)c2)CC1,1.8,5.3
E-0014458,COc1cc2c(cn1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,1.6,10.7
E-0014459,CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)C1=O,3.2,27.8
E-0014460,CN1CCC[C@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)C1=O,3.2,26.9
E-0014461,Cn1c2cc(F)ccc2c2ccn(CCNC[C@@H]3CCC(=O)N3)c(=O)c21,1.9,9.4
E-0014462,CCOc1cnc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,1.5,5.1
E-0014482,O=C1Cc2ccc(-n3cc(OCC4CNC4)cn3)cc2N1,-1.1,0.0
E-0014483,C[C@H](c1ccc(Nc2cccc(-c3cccnc3)n2)cc1)C1CCN(C)CC1,2.1,27.2
E-0014484,C[C@@H](c1ccc(Nc2cccc(-c3cccnc3)n2)cc1)C1CCN(C)CC1,2.0,9.9
E-0014485,COc1cncc(-c2nn(CCCN3CCCC3)c3ccc(O)cc23)c1,1.1,11.0
E-0014486,CN(C)C(=O)c1cn(C)c2ccc(OCCCN3CCCC3)cc12,-0.3,0.0
E-0014487,CN1CCC(Cn2cc(Nc3cc(-c4cccnc4)ccn3)cn2)CC1,0.5,7.1
E-0014488,Cn1cc(-c2ccc(Cl)nc2)c2cc(OC3CNC3)ccc21,1.2,4.1
E-0014489,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,2.2,29.5
E-0014490,c1cncc(-c2cccc(Nc3cccc(-c4cn[nH]c4)n3)n2)c1,3.4,47.9
E-0014491,Cc1cc(-c2cccc(Nc3cccc(-c4cccnc4)n3)n2)[nH]n1,3.7,35.5
E-0014492,CNCCOc1ccc(-c2ccc3ncncc3c2)c(N)c1,-0.5,79.9
E-0014493,c1cc2ccc(-c3ccc(OCCN(C4CC4)C4CC4)cc3)cc2cn1,4.5,43.0
E-0014494,CC(=O)Nc1ccnc(Nc2cccc(-c3cccnc3)n2)c1,2.5,132.8
E-0014495,CC(=O)Nc1cncc(Nc2cccc(-c3cccnc3)n2)c1,2.5,70.0
E-0014496,CC(=O)Nc1cc(Nc2cccc(-c3cccnc3)n2)ccn1,2.5,91.1
E-0014497,CC(=O)Nc1cccc(Nc2cccc(-c3cccc(F)c3)n2)n1,3.8,61.8
E-0014498,CC(=O)Nc1cccc(Nc2cc(-c3cccc(F)c3)ccn2)n1,3.6,67.6
E-0014499,NC(=O)Cc1cc(Nc2cc(-c3cccnc3)ccn2)ccn1,1.2,14.1
E-0014500,NC(=O)Cc1cc(Nc2cc(-c3cccc(F)c3)ccn2)ccn1,2.6,6.8
E-0014501,O=C(O)Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1,-0.5,7.5
E-0014502,CN(c1cc(-c2cccnc2)ccn1)c1ccnn1CC1CCNCC1,-0.9,0.3
E-0014503,CN(c1cc(-c2cccc(F)c2)ccn1)c1ccnn1CC1CCNCC1,0.3,3.6
E-0014504,c1cncc(-c2ccnc(Nc3ccc(CN4CCCCC4)cc3)c2)c1,1.6,24.7
E-0014505,c1cncc(-c2cccc(Nc3ccc(CN4CCCCC4)cc3)n2)c1,2.1,16.7
E-0014506,c1cc2cc(n1)CCCOc1ccc(cc1)Nc1nccc(n1)OCC2,3.8,682.1
E-0014507,c1cc2cc(n1)CCCOc1ccc(cc1)Nc1ccnc(n1)OCC2,3.5,514.9
E-0014508,CN1CCC(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,-0.3,5.9
